doc_id,row_index,category,matched_keyword,match_position,snippet,snippet_id,statement_class,statement_category,confidence
bp_26,52,Hydrogen,hydrogen,1725,"...cade, in particular in the UK, and now scaling-up operations in fixed and floating wind technology.

Carbon reduction: 3 Mmtp/a CO₂ by 2030. Reduce to below 8kg CO₂ per boe by 2030. Aim for 0.30% methane intensity. End routine flaring by 2030.

Currently has 1.7mpta CCS capacity.

Pilot projects in hydrogen, primarily on providing CCS capability.

Ryan Brooks
+44 203 683 0742
ryan.brooks@se1.bp.com

COMPETITIVE INTELLIGENCE: Alternative Energy Low Carbon

2Q19 Highlights

• Announced plan in an interview ‘to have commercial wind assets’ by early 2020.
• It announced a joint development agreement with...",267,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_26,52,Hydrogen,hydrogen,3751,"...to start construction on a 200MW floating wind farm near the Canary Islands; completion expected in 2024 if second Norwood project.
• Equinor and ENI opened Arkona offshore wind farm [385MW] in the Baltic Sea.
• Drax, Equinor and National Grid Venture signed an MOU to progress plans for large scale hydrogen production and CO₂ storage in the UK.
• Carbon pricing: Relaxed €60. trigger reduces £5bn offshore exposure.
• Released Energy Perspectives 2019 report stating that only a challenging climate increases the 2 degrees achievement rate.
• Announced new steps to demonstrate its industry leadership on c...",268,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_26,52,Hydrogen,hydrogen,6516,"...bon sinks and circular economy businesses.

It plans to conserve forestation in Africa establishing partnerships to slash more than 20 mtpa of CO2e by 2030.

2Q19 Highlights

• Eni and Sonangol created a JV targeting 800MW of renewable capacity in Angola by 2025
• Toyota and Eni partnered to expand hydrogen transport
• Eni and Maine Tecnont to introduce non-recyclable waste into hydrogen and methanol technology
• Eni and Synhelion teamed up to produce low emission fuels using renewable energy
• Eni published its 2018 sustainability report including Eni's “Path to decarbonisation” highlighting the chal...",269,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_26,52,Hydrogen,hydrogen,6598,"...rica establishing partnerships to slash more than 20 mtpa of CO2e by 2030.

2Q19 Highlights

• Eni and Sonangol created a JV targeting 800MW of renewable capacity in Angola by 2025
• Toyota and Eni partnered to expand hydrogen transport
• Eni and Maine Tecnont to introduce non-recyclable waste into hydrogen and methanol technology
• Eni and Synhelion teamed up to produce low emission fuels using renewable energy
• Eni published its 2018 sustainability report including Eni's “Path to decarbonisation” highlighting the challenges in the globe. Called out its progress to reach 43% reduction of GHG emissio...",270,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_26,52,Hydrogen,hydrogen,7925,"...• EVgo has entered a revenue share agreement to bring EV fast charging capability to a select set of Chevron’s company-owned and -operated fueling stations in California

Low Carbon Position

Exxon’s focus in low carbon technologies is CCS. However, it does have research and development programs in hydrogen and biofuels.

Exxon has not committed to targets for corporate GHG emissions. It has stated targets for reducing GHG by 10% in its Oil Sands operations, methane reduction of 15% by 2020 and reducing flaring by 25% by 2020.

Exxon has also stated it will look to reduce the carbon intensity of its h...",271,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_26,52,Hydrogen,hydrogen,10022,"...ck and pet feeds
• StoreDot and strategic partner BP 
 presented world-first full charge of an 
electric vehicle in five minutes
• Lightsource BP made several moves in 
 the UK and North America whilst 
 expanding its presence in Brazil
• BP teamed up with Nouryon to 
 create Europe’s largest green hydrogen 
 production facility (250MW electrolysis) at
 a refinery in Rotterdam
• BP joined the Hydrogen Council, an 
 industry initiative that has a long-term 
 ambition for hydrogen to foster the energy 
 transition",272,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_26,52,Hydrogen,Hydrogen,10118,"...electric vehicle in five minutes
• Lightsource BP made several moves in 
 the UK and North America whilst 
 expanding its presence in Brazil
• BP teamed up with Nouryon to 
 create Europe’s largest green hydrogen 
 production facility (250MW electrolysis) at
 a refinery in Rotterdam
• BP joined the Hydrogen Council, an 
 industry initiative that has a long-term 
 ambition for hydrogen to foster the energy 
 transition",273,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_26,52,Hydrogen,hydrogen,10197,"...K and North America whilst 
 expanding its presence in Brazil
• BP teamed up with Nouryon to 
 create Europe’s largest green hydrogen 
 production facility (250MW electrolysis) at
 a refinery in Rotterdam
• BP joined the Hydrogen Council, an 
 industry initiative that has a long-term 
 ambition for hydrogen to foster the energy 
 transition",274,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_27,53,CCUS,CCS,1096,"...uncan and he will suggest 1 small edit to the second par. statement
about natural gas so it is not characterized as a “bridge” only. For sure the bridge is very long in any event, but it is
conceivable that gas could even serve as a destination fuel to back up intermittent renewables (possibly with CCS) in the
much longer term. We would not want to spell all this out, but also not implicitly concede the point by referring to it
mainly as a “bridge.”

Bob Stout
Robert L. Stout, Jr.
Vice President & Head of Regulatory Affairs
BP America Communications & External Affairs

1101 New York Avenue NW
Was...",275,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_7,70,CCUS,CCUS,3912,"...n sinks. It is easy to be disheartened by the lack of international progress against contributions to the Paris Goals; but
then again CMI is clear that solutions exist and that with political and corporate will these can be delivered.

Personally I was most struck by the criticality at this time of CCUS. If O&G companies do not capitalise on the
opportunities presented by 45Q in the USA and projects like those in Rotterdam and Teeside in the EU, then
the energy transition will be more difficult and our role marginalised.

All the best

David Eyton
Telephone: ███████████████████
BP plc, 1 St James'...",276,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_9,72,CCUS,CCS,1343,"...re and supply chains.

1.1.2 Much has changed and is changing

• Low-carbon energy is arriving unevenly: wind, solar, and vehicle fuel efficiency are being realized at a one-wedge pace, (scaled up to reduce emissions by at least 1 billion tons of carbon per year over 50 years) while hydrogen power, CCS and nuclear power are faltering. Wind, solar, and vehicle fuel efficiency have developed to the point where they are now being effectively scaled up.
• Innovation in the energy sector has been dramatically affected by the arrival of shale gas and oil and low energy prices. • In climate science new...",277,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
